# Time(ns) B(a.u.) 
823.75 -0.0826397
825 -0.0817472
826.25 -0.0830482
827.5 -0.0846576
828.75 -0.0834223
830 -0.0784641
831.25 -0.0735824
832.5 -0.0725388
833.75 -0.0758022
835 -0.0804234
836.25 -0.0829096
837.5 -0.0825257
838.75 -0.0815666
840 -0.0828431
841.25 -0.0862982
842.5 -0.0898879
843.75 -0.0918839
845 -0.0903733
846.245 -0.087887
847.505 -0.0877463
848.745 -0.0902879
850.005 -0.0937784
851.245 -0.0961636
852.505 -0.0959339
853.745 -0.0941256
855.005 -0.0928072
856.245 -0.0938025
857.505 -0.0973761
858.745 -0.102034
860.005 -0.104175
861.245 -0.10325
862.505 -0.101785
863.745 -0.102176
865.005 -0.103691
866.245 -0.105381
867.505 -0.105119
868.745 -0.102012
870.005 -0.0968885
871.245 -0.0915737
872.505 -0.0869726
873.745 -0.0836703
875.005 -0.0803635
876.245 -0.0745745
877.505 -0.0656535
878.745 -0.0572679
880.005 -0.0520103
881.245 -0.0506248
882.505 -0.0510252
883.745 -0.0495861
885.005 -0.0457743
886.245 -0.041855
887.505 -0.0393596
888.745 -0.0401866
890.005 -0.0422566
891.245 -0.041916
892.505 -0.038615
893.745 -0.0342564
895.005 -0.031109
896.245 -0.0300899
897.505 -0.0292144
898.745 -0.0258358
900.005 -0.0187062
901.245 -0.00962096
902.505 -0.00184929
903.745 0.00196346
905.005 0.00268792
906.245 0.0036015
907.505 0.007372
908.745 0.0113052
910.005 0.0123264
911.245 0.0103097
912.505 0.0071973
913.745 0.00490856
915.005 0.00424862
916.245 0.00356972
917.505 0.00223288
918.745 -0.00022239
920.005 -0.0037478
921.245 -0.00686452
922.505 -0.00753321
923.745 -0.00649836
925.005 -0.00517917
926.245 -0.00501739
927.505 -0.00573023
928.745 -0.00565649
930.005 -0.00330018
931.245 0.000659605
932.505 0.00505269
933.745 0.00863626
935.005 0.0105933
936.245 0.0113423
937.505 0.012212
938.745 0.0130498
940.005 0.0133475
941.245 0.0130718
942.505 0.0123821
943.745 0.0107781
945.005 0.00960934
946.245 0.0109141
947.505 0.015099
948.745 0.0199915
950.005 0.0236963
951.245 0.0246046
952.505 0.0243189
953.745 0.0253728
955.005 0.0279029
956.245 0.0307837
957.505 0.0332344
958.745 0.0339081
960.005 0.0335082
961.245 0.0332533
962.505 0.0342779
963.745 0.0364158
965.005 0.0383854
966.245 0.0383547
967.505 0.036367
968.745 0.0343226
970.005 0.0344934
971.245 0.0363132
972.505 0.0379834
973.745 0.0375985
975.005 0.0353705
976.245 0.0334407
977.505 0.033177
978.745 0.0340374
980.005 0.035014
981.245 0.0343066
982.505 0.0321468
983.745 0.0298324
985.005 0.0285598
986.245 0.0276709
987.505 0.0260176
988.745 0.0227129
990.005 0.0180187
991.245 0.0132656
992.505 0.0100536
993.745 0.00814496
995.005 0.00671596
996.245 0.00409338
997.505 0.000363059
998.745 -0.00299019
1000.01 -0.004297
1001.24 -0.00440631
1002.51 -0.00428101
1003.74 -0.00420792
1005.01 -0.00405932
1006.24 -0.00352709
1007.51 -0.00247383
1008.74 -0.00193398
1010.01 -0.000897784
1011.24 -1.44647e-05
1012.51 0.000230823
1013.74 0.000583548
1015.01 0.00174082
1016.24 0.00361942
1017.51 0.00590708
1018.74 0.00785799
1020.01 0.00968134
1021.24 0.0113065
1022.51 0.0136744
1023.74 0.0167992
1025.01 0.0202975
1026.24 0.0236193
1027.51 0.0259751
1028.74 0.0276284
1030.01 0.0296462
1031.24 0.0316305
1032.51 0.0335937
1033.74 0.0350264
1035.01 0.0363676
1036.24 0.037346
1037.51 0.038524
1038.74 0.0402779
1040.01 0.0425032
1041.24 0.0445698
1042.51 0.0457775
1043.74 0.0458114
1045.01 0.0457524
1046.24 0.0459174
1047.51 0.0470485
1048.74 0.0488134
1050.01 0.0506007
1051.24 0.0517309
1052.51 0.0525823
1053.74 0.0542315
1055.01 0.0561331
1056.24 0.0570274
1057.51 0.0560683
1058.74 0.0530583
1060.01 0.0495571
1061.24 0.0464465
1062.51 0.0446903
1063.74 0.0441432
1065.01 0.0434596
1066.24 0.0417
1067.51 0.0395562
1068.74 0.0388095
1070.01 0.0406755
1071.24 0.0437183
1072.51 0.0466892
1073.74 0.0486936
1075.01 0.0498521
1076.24 0.0508724
1077.51 0.0527928
1078.74 0.0559432
1080.01 0.059321
1081.24 0.0617192
1082.51 0.0631918
1083.74 0.0646497
1085.01 0.0671958
1086.24 0.0706273
1087.51 0.0740539
1088.74 0.0760078
1090.01 0.0764842
1091.24 0.0761776
1092.51 0.0765209
1093.74 0.0780815
1095.01 0.0805772
1096.24 0.0824256
1097.51 0.0833825
1098.74 0.0840386
1100.01 0.0858562
1101.24 0.0885467
1102.51 0.0917109
1103.74 0.0943482
1105.01 0.0953078
1106.24 0.0945399
1107.51 0.0937766
1108.74 0.0937636
1110.01 0.0942079
1111.24 0.0939402
1112.51 0.0922445
1113.74 0.0888305
1115.01 0.0856698
1116.24 0.0838536
1117.51 0.0832717
1118.74 0.0831126
1120.01 0.0820627
1121.24 0.0794169
1122.51 0.0762782
1123.74 0.0740798
1125.01 0.0733209
1126.24 0.0728637
1127.51 0.0714523
1128.74 0.0685111
1130.01 0.0649599
1131.24 0.0622975
1132.51 0.0607923
1133.74 0.0593273
1135.01 0.0565376
1136.24 0.0513582
1137.51 0.0450146
1138.74 0.0392965
1140.01 0.0355612
1141.24 0.0333074
1142.51 0.0310553
1143.74 0.0273181
1145.01 0.0227622
1146.24 0.0186872
1147.51 0.0165165
1148.74 0.0154861
1150.01 0.014818
1151.24 0.0137647
1152.51 0.0120025
1153.74 0.009875
1155.01 0.00854571
1156.24 0.00862723
1157.51 0.00937846
1158.74 0.00878607
1160.01 0.00631395
1161.24 0.00269798
1162.51 -0.000205122
1163.74 -0.00227644
1165.01 -0.00409457
1166.24 -0.00634761
1167.51 -0.00938284
1168.74 -0.0131075
1170.01 -0.0166194
1171.24 -0.0189898
1172.51 -0.0196391
1173.74 -0.0198263
1175.01 -0.0207372
1176.24 -0.0227288
1177.51 -0.0245677
1178.74 -0.0254397
1180.01 -0.0256436
1181.24 -0.0261517
1182.51 -0.0276183
1183.74 -0.0303995
1185.01 -0.033751
1186.24 -0.0365572
1187.51 -0.037817
1188.74 -0.0382196
1190.01 -0.0392645
1191.24 -0.0420344
1192.51 -0.045718
1193.74 -0.049293
1195.01 -0.051781
1196.24 -0.0536415
1197.51 -0.0558413
1198.74 -0.0591222
1200.01 -0.0628321
1201.24 -0.0654863
1202.51 -0.06655
1203.74 -0.0667476
1205.01 -0.0669697
1206.24 -0.068369
1207.51 -0.0708499
1208.74 -0.0730063
1210.01 -0.0742282
1211.24 -0.0746889
1212.51 -0.0749003
1213.74 -0.0762697
1215.01 -0.0786433
1216.24 -0.0807872
1217.51 -0.0813494
1218.74 -0.0802348
1220.01 -0.0780775
1221.24 -0.0764583
1222.51 -0.0752391
1223.74 -0.0740994
1225.01 -0.0722501
1226.24 -0.0695319
1227.51 -0.0661549
1228.74 -0.063439
1230.01 -0.0621295
1231.24 -0.0616692
1232.51 -0.0605067
1233.74 -0.0580451
1235.01 -0.0544317
1236.24 -0.0511808
1237.51 -0.0490592
1238.74 -0.0480903
1240.01 -0.0471075
1241.24 -0.0455772
1242.51 -0.0429566
1243.74 -0.0399267
1245.01 -0.0374614
1246.24 -0.0363481
1247.51 -0.0357517
1248.74 -0.0345747
1250.01 -0.0318991
1251.24 -0.028651
1252.51 -0.026026
1253.74 -0.0249219
1255.01 -0.0242958
1256.24 -0.023529
1257.51 -0.0218766
1258.74 -0.0198532
1260.01 -0.0183399
1261.24 -0.017902
1262.51 -0.018286
1263.74 -0.0187933
1265.01 -0.0185038
1266.24 -0.0175543
1267.51 -0.0166728
1268.74 -0.0168121
1270.01 -0.0176435
1271.24 -0.0184283
1272.51 -0.0179342
1273.74 -0.0165268
1275.01 -0.0148541
1276.24 -0.0135444
1277.51 -0.0124126
1278.74 -0.0110049
1280.01 -0.00863831
1281.24 -0.00571762
1282.51 -0.0029436
1283.74 -0.00102751
1285.01 0.000180881
1286.24 0.000864721
1287.51 0.00183668
1288.74 0.00338825
1290.01 0.00535016
1291.24 0.00690447
1292.51 0.00798741
1293.74 0.00874307
1295.01 0.00995272
1296.24 0.0116865
1297.51 0.0140361
1298.74 0.0161587
1300.01 0.0174657
1301.24 0.0184762
1302.51 0.0197884
1303.74 0.0218602
1305.01 0.0244852
1306.24 0.0267888
1307.51 0.0285958
1308.74 0.0293554
1310.01 0.0295078
1311.24 0.0297644
1312.51 0.0307763
1313.74 0.0318461
1315.01 0.0322968
1316.24 0.0315445
1317.51 0.0301916
1318.74 0.0288624
1320.01 0.0280456
1321.24 0.0274376
1322.51 0.0265039
1323.74 0.0248854
1325.01 0.023499
1326.24 0.0226074
1327.51 0.0222786
1328.74 0.02187
1330.01 0.0207657
1331.24 0.0183359
1332.51 0.0153843
1333.74 0.0124832
1335.01 0.0103261
1336.24 0.00892421
1337.51 0.00797454
1338.74 0.00681956
1340.01 0.00574533
1341.24 0.00489363
1342.51 0.00484769
1343.74 0.00517618
1345.01 0.00531504
1346.24 0.00413049
1347.51 0.00247672
1348.74 0.000483187
1350.01 -0.000907031
1351.24 -0.00141915
1352.51 -0.00142584
1353.74 -0.00181367
1355.01 -0.00230069
1356.24 -0.00244582
1357.51 -0.00192429
1358.74 -0.000859398
1360.01 0.000345596
1361.24 0.000917766
1362.51 0.000635226
1363.74 -2.76591e-05
1365.01 -0.000535253
1366.24 -0.000920868
1367.51 -0.00100492
1368.74 -0.00126519
1370.01 -0.00154867
1371.24 -0.00185375
1372.51 -0.00172157
1373.74 -0.00090136
1375.01 0.000874365
1376.24 0.00245916
1377.51 0.00336557
1378.74 0.0036468
1380.01 0.00369883
1381.24 0.00389301
1382.51 0.0045015
1383.74 0.00491428
1385.01 0.00526927
1386.24 0.0052922
1387.51 0.00507321
1388.74 0.00470481
1390.01 0.0047364
1391.24 0.00473587
1392.51 0.00474414
1393.74 0.00438444
1395.01 0.00406656
1396.24 0.00370463
1397.51 0.00327504
1398.74 0.00212793
1400.01 0.000411611
1401.24 -0.00163512
1402.51 -0.00341718
1403.74 -0.00460693
1405.01 -0.00514579
1406.24 -0.00567678
1407.51 -0.00627101
1408.74 -0.00675587
1410.01 -0.00717857
1411.24 -0.00749656
1412.51 -0.00731479
1413.74 -0.00680526
1415.01 -0.00610028
1416.24 -0.00541921
1417.51 -0.00444129
1418.74 -0.00307243
1420.01 -0.00125268
1421.24 0.000515982
1422.51 0.00182406
1423.74 0.00238978
1425.01 0.00252356
1426.24 0.00255706
1427.51 0.00305135
1428.74 0.00381266
1430.01 0.00470029
1431.24 0.0054
1432.51 0.00580223
1433.74 0.00612079
1435.01 0.00685339
1436.24 0.00757969
1437.51 0.00846705
1438.74 0.00902012
1440.01 0.00976411
1441.24 0.0107593
1442.51 0.0127103
1443.74 0.0154703
1445.01 0.0187625
1446.24 0.0217325
1447.51 0.0240272
1448.74 0.0257432
1450.01 0.0276004
1451.24 0.0297534
1452.51 0.0323082
1453.74 0.0344954
1455.01 0.0363453
1456.24 0.0372734
1457.51 0.0375292
1458.74 0.0372344
1460.01 0.0367731
1461.24 0.0362985
1462.51 0.0358113
1463.74 0.0348789
1465.01 0.0340719
1466.24 0.0334779
1467.51 0.0333495
1468.74 0.0330861
1470.01 0.0323745
1471.24 0.0311845
1472.51 0.0300903
1473.74 0.0290518
1475.01 0.0283235
1476.24 0.028004
1477.51 0.0278494
1478.74 0.0275416
1480.01 0.0271437
1481.24 0.0266938
1482.51 0.0266168
1483.74 0.0266632
1485.01 0.0266437
1486.24 0.0260618
1487.51 0.0251871
1488.74 0.0243148
1490.01 0.023986
1491.24 0.0237784
1492.51 0.0236018
1493.74 0.0230753
1495.01 0.0225167
1496.24 0.0217339
1497.51 0.0210786
1498.74 0.0203406
1500.01 0.0196887
1501.24 0.0189795
1502.51 0.0182611
1503.74 0.017184
1505.01 0.0164413
1506.24 0.015863
1507.51 0.0154617
1508.74 0.0150738
1510.01 0.0147529
1511.24 0.0145318
1512.51 0.0145778
1513.74 0.0148963
1515.01 0.0153395
1516.24 0.0152989
1517.51 0.0148063
1518.74 0.0137303
1520.01 0.0127273
1521.24 0.0118574
1522.51 0.0111495
1523.74 0.0102749
1525.01 0.00899295
1526.24 0.00688199
1527.51 0.00438688
1528.74 0.00193815
1530.01 -0.000213973
1531.24 -0.00224692
1532.51 -0.00433269
1533.74 -0.00681062
1535.01 -0.00952488
1536.24 -0.0123223
1537.51 -0.014726
1538.74 -0.0169169
1540.01 -0.0188561
1541.24 -0.021118
1542.51 -0.0236317
1543.74 -0.0258557
1545.01 -0.0275462
1546.24 -0.0288489
1547.51 -0.0301397
1548.74 -0.0320067
1550.01 -0.0343772
1551.24 -0.0369176
1552.51 -0.0391377
1553.74 -0.0409156
1555.01 -0.0421877
1556.24 -0.0435395
1557.51 -0.04512
1558.74 -0.0466682
1560.01 -0.0476957
1561.24 -0.0482914
1562.51 -0.0483495
1563.74 -0.0488702
1565.01 -0.0494968
1566.24 -0.0503213
1567.51 -0.0507911
1568.74 -0.0507821
1570.01 -0.0504049
1571.24 -0.0499419
1572.51 -0.0496666
1573.74 -0.049726
1575.01 -0.0500456
1576.24 -0.0501975
1577.51 -0.0500697
1578.74 -0.0499669
1580.01 -0.0497238
1581.24 -0.0494279
1582.51 -0.0491039
1583.74 -0.0484639
1585.01 -0.0471746
1586.24 -0.0457399
1587.51 -0.0443959
1588.74 -0.0432945
1590.01 -0.04219
1591.24 -0.0408635
1592.51 -0.0389849
1593.74 -0.0370862
1595.01 -0.0352846
1596.24 -0.0339519
1597.51 -0.0331853
1598.74 -0.0330104
1600.01 -0.0325495
1601.24 -0.0319902
1602.51 -0.0314314
1603.74 -0.0314565
1605.01 -0.0320129
1606.24 -0.0329139
1607.51 -0.033465
1608.74 -0.033769
1610.01 -0.0336593
1611.24 -0.0336925
1612.51 -0.0338308
1613.74 -0.0337587
1615.01 -0.0330152
1616.24 -0.0316214
1617.51 -0.0297848
1618.74 -0.0278792
1620.01 -0.0262975
1621.24 -0.0251291
1622.51 -0.0238223
1623.74 -0.0225909
1625.01 -0.0212376
1626.24 -0.0201874
1627.51 -0.0195198
1628.74 -0.0191992
1630.01 -0.0186715
1631.24 -0.0179496
1632.51 -0.0170924
1633.74 -0.0161664
1635.01 -0.015328
1636.24 -0.0145208
1637.51 -0.01356
1638.74 -0.0126109
1640.01 -0.0112805
1641.24 -0.00993435
1642.51 -0.0084544
1643.74 -0.00713084
1645.01 -0.0054126
1646.24 -0.00354768
1647.51 -0.00116485
1648.74 0.00145729
1650.01 0.00418885
1651.24 0.00668097
1652.51 0.00906544
1653.74 0.0108426
1655.01 0.012357
1656.24 0.0134928
1657.51 0.0143772
1658.74 0.0149778
1660.01 0.015499
1661.24 0.0157641
1662.51 0.0162049
1663.74 0.0168793
1665.01 0.017707
1666.24 0.0182933
1667.51 0.0187981
1668.74 0.0189022
1670.01 0.019271
1671.24 0.0197738
1672.51 0.0205236
1673.74 0.0210117
1675.01 0.0215006
1676.24 0.0214811
1677.51 0.0213153
1678.74 0.0210422
1680.01 0.0209473
1681.24 0.0205738
1682.51 0.0201436
1683.74 0.0193284
1685.01 0.0187007
1686.24 0.0184422
1687.51 0.0183839
1688.74 0.018169
1690.01 0.0179866
1691.24 0.0175603
1692.51 0.0171973
1693.74 0.0170088
1695.01 0.0170272
1696.24 0.0171023
1697.51 0.0171566
1698.74 0.0169645
1700.01 0.0169836
1701.24 0.0167771
1702.51 0.0168095
1703.74 0.0166576
1705.01 0.0165759
1706.24 0.01621
1707.51 0.0159267
1708.74 0.0157245
1710.01 0.0157378
1711.24 0.0157249
1712.51 0.0157734
1713.74 0.015452
1715.01 0.0151974
1716.24 0.0148051
1717.51 0.0145756
1718.74 0.0142583
1720.01 0.0142015
1721.24 0.0138979
1722.51 0.0135346
1723.74 0.0130869
1725.01 0.0126219
1726.24 0.0122499
1727.51 0.0120868
1728.74 0.0117219
1730.01 0.0114677
1731.24 0.0112337
1732.51 0.011053
1733.74 0.0107599
1735.01 0.0106685
1736.24 0.0104196
1737.51 0.0100572
1738.74 0.00952854
1740.01 0.00890321
1741.24 0.00811103
1742.51 0.0073653
1743.74 0.0064525
1745.01 0.00562247
1746.24 0.00460939
1747.51 0.00352752
1748.74 0.00229619
1750.01 0.00128917
1751.24 0.000358412
1752.51 -0.000397724
1753.74 -0.00123654
1755.01 -0.00202248
1756.24 -0.00293243
1757.51 -0.00384595
1758.74 -0.00489524
1760.01 -0.00580545
1761.24 -0.0066521
1762.51 -0.00719855
1763.74 -0.00756096
1765.01 -0.00732302
1766.24 -0.00694702
1767.51 -0.0062479
1768.74 -0.00558717
1770.01 -0.00507146
1771.24 -0.00468201
1772.51 -0.00444544
1773.74 -0.00462767
1775.01 -0.00508912
1776.24 -0.00571856
1777.51 -0.0063073
1778.74 -0.00685527
1780.01 -0.0070453
1781.24 -0.00708177
1782.51 -0.00699207
1783.74 -0.00680025
1785.01 -0.00647659
1786.24 -0.00592357
1787.51 -0.0051448
1788.74 -0.0044678
1790.01 -0.00363831
1791.24 -0.00299375
1792.51 -0.00231564
1793.74 -0.0016565
1795.01 -0.00071156
1796.24 0.000135849
1797.51 0.00117299
1798.74 0.0021455
1800.01 0.00304551
1801.24 0.00386119
1802.51 0.00472273
1803.74 0.00531977
1805.01 0.00591159
1806.24 0.00632669
1807.51 0.00656195
1808.74 0.00652606
1810.01 0.00637742
1811.24 0.00614229
1812.51 0.00596848
1813.74 0.00578185
1815.01 0.00574775
1816.24 0.00583226
1817.51 0.00595686
1818.74 0.00614774
1820.01 0.00642582
1821.24 0.00674059
1822.51 0.00721021
1823.74 0.0075042
1825.01 0.00779841
1826.24 0.00783336
1827.51 0.00784297
1828.74 0.00775975
1830.01 0.00770375
1831.24 0.00767604
1832.51 0.00790201
1833.74 0.00797428
1835.01 0.00816163
1836.24 0.00840788
1837.51 0.00873279
1838.74 0.00918709
1840.01 0.00987473
1841.24 0.0106221
1842.51 0.0114627
1843.74 0.0122984
1845.01 0.0132267
1846.24 0.0141432
1847.51 0.015077
1848.74 0.0158113
1850.01 0.0165333
1851.24 0.0169293
1852.51 0.0172381
1853.74 0.0174491
1855.01 0.017851
1856.24 0.0181572
1857.51 0.0186607
1858.74 0.0190343
1860.01 0.0193095
1861.24 0.0193891
1862.51 0.0195791
1863.74 0.0195842
1865.01 0.0196916
1866.24 0.0197863
1867.51 0.0198075
1868.74 0.0198697
1870.01 0.0199986
1871.24 0.0200547
1872.51 0.020132
1873.74 0.0199695
1875.01 0.0198342
1876.24 0.0194855
1877.51 0.0190573
1878.74 0.0183955
1880.01 0.0175229
1881.24 0.0163995
1882.51 0.0150825
1883.74 0.0135646
1885.01 0.0120634
1886.24 0.0103256
1887.51 0.00862352
1888.74 0.00679225
1890.01 0.00514033
1891.24 0.00343169
1892.51 0.00200031
1893.74 0.000500581
1895.01 -0.000740579
1896.24 -0.00206793
1897.51 -0.00329623
1898.74 -0.00441434
1900.01 -0.00529282
1901.24 -0.00614426
1902.51 -0.00686868
1903.74 -0.0077471
1905.01 -0.00844551
1906.24 -0.00926057
1907.51 -0.00988541
1908.74 -0.010688
1910.01 -0.0114441
1911.24 -0.0124183
1912.51 -0.0133268
1913.74 -0.0143289
1915.01 -0.0150783
1916.24 -0.0158913
1917.51 -0.0165419
1918.74 -0.0171426
1920.01 -0.0176954
1921.24 -0.0183942
1922.51 -0.0189171
1923.74 -0.0196177
1925.01 -0.0201712
1926.24 -0.020639
1927.51 -0.0210785
1928.74 -0.0216102
1930.01 -0.0219526
1931.24 -0.0223421
1932.51 -0.0225836
1933.74 -0.0227436
1935.01 -0.0228331
1936.24 -0.0230782
1937.51 -0.0232099
1938.74 -0.023535
1940.01 -0.0237133
1941.24 -0.0240141
1942.51 -0.0244049
1943.74 -0.0248499
1945.01 -0.0252686
1946.24 -0.0259256
1947.51 -0.0265368
1948.74 -0.0271149
1950.01 -0.0275072
1951.24 -0.0280179
1952.51 -0.028394
1953.74 -0.0288578
1955.01 -0.0292601
1956.24 -0.029619
1957.51 -0.0298468
1958.74 -0.0300529
1960.01 -0.030248
1961.24 -0.0304992
1962.51 -0.0306327
1963.74 -0.0308008
1965.01 -0.0307529
1966.24 -0.0306399
1967.51 -0.0303723
1968.74 -0.0300513
1970.01 -0.0295792
1971.24 -0.0290467
1972.51 -0.0284178
1973.74 -0.0277459
1975.01 -0.0269839
1976.24 -0.02636
1977.51 -0.0257385
1978.74 -0.0251106
1980.01 -0.0244417
1981.24 -0.0237023
1982.51 -0.0228829
1983.74 -0.0221931
1985.01 -0.0212049
1986.24 -0.0201912
1987.51 -0.019005
1988.74 -0.0177433
1990.01 -0.0163847
1991.24 -0.0151328
1992.51 -0.0138069
1993.74 -0.0124876
1995.01 -0.0110042
1996.24 -0.00960175
1997.51 -0.00805919
1998.74 -0.00691931
2000.01 -0.00565568
2001.24 -0.00440784
2002.51 -0.00306208
2003.74 -0.00184978
2005.01 -0.00033345
2006.24 0.00101002
2007.51 0.00236377
2008.74 0.00364329
2010.01 0.00485564
2011.24 0.00586194
2012.51 0.00693227
2013.74 0.00766608
2015.01 0.00842634
2016.24 0.00915237
2017.51 0.00986208
2018.74 0.0105153
2020.01 0.0113149
2021.24 0.011969
2022.51 0.0127988
2023.74 0.01348
2025.01 0.0141645
2026.24 0.0147049
2027.51 0.0153309
2028.74 0.0156666
2030.01 0.0162186
2031.24 0.0166415
2032.51 0.0169312
2033.74 0.0170407
2035.01 0.0171721
2036.24 0.0172183
2037.51 0.0172771
2038.74 0.017202
2040.01 0.0173417
2041.24 0.0173989
2042.51 0.0176804
2043.74 0.0179197
2045.01 0.0182629
2046.24 0.0185013
2047.51 0.0187541
2048.74 0.0188147
2050.01 0.0188956
2051.24 0.0189303
2052.51 0.0190279
2053.74 0.0190221
2055.01 0.0192182
2056.24 0.0194165
2057.51 0.0198645
2058.74 0.0201301
2060.01 0.0204663
2061.24 0.0207885
2062.51 0.0210853
2063.74 0.0212368
2065.01 0.0215429
2066.24 0.0216954
2067.51 0.0218513
2068.74 0.0219101
2070.01 0.0218844
2071.24 0.0216635
2072.51 0.0216509
2073.74 0.0215649
2075.01 0.021629
2076.24 0.0215718
2077.51 0.0215298
2078.74 0.0213539
2080.01 0.0212847
2081.24 0.0211284
2082.51 0.0208381
2083.74 0.0204444
2085.01 0.0198774
2086.24 0.0193225
2087.51 0.0188186
2088.74 0.0182216
2090.01 0.0176525
2091.24 0.0170632
2092.51 0.0164078
2093.74 0.0157204
2095.01 0.0152471
2096.24 0.0145617
2097.51 0.0138926
2098.74 0.0132063
2100.01 0.0125052
2101.24 0.0115437
2102.51 0.0107258
2103.74 0.00961203
2105.01 0.0086687
2106.24 0.00763153
2107.51 0.00660325
2108.74 0.00560424
2110.01 0.00483817
2111.24 0.00405463
2112.51 0.00318822
2113.74 0.00227525
2115.01 0.00143813
2116.24 0.000599029
2117.51 -0.000130877
2118.74 -0.000941466
2120.01 -0.00151895
2121.24 -0.00201667
2122.51 -0.00243442
2123.74 -0.00283496
2125.01 -0.00295213
2126.24 -0.00312932
2127.51 -0.00336003
2128.74 -0.00353579
2130.01 -0.00373229
2131.24 -0.00392707
2132.51 -0.0040176
2133.74 -0.00421155
2135.01 -0.00429429
2136.24 -0.00431836
2137.51 -0.00441126
2138.74 -0.00453279
2140.01 -0.00459285
2141.24 -0.00476876
2142.51 -0.00476975
2143.74 -0.00487553
2145.01 -0.00490507
2146.24 -0.00498418
2147.51 -0.00493788
2148.74 -0.00512889
2150.01 -0.00518771
2151.24 -0.0052884
2152.51 -0.00545685
2153.74 -0.00569501
2155.01 -0.0057208
2156.24 -0.00581546
2157.51 -0.00586051
2158.74 -0.00570632
2160.01 -0.00565336
2161.24 -0.00556031
2162.51 -0.00547642
2163.74 -0.00552719
2165.01 -0.00559396
2166.24 -0.00566323
2167.51 -0.00584875
2168.74 -0.00611355
2170.01 -0.00622497
2171.24 -0.0064016
2172.51 -0.00646908
2173.74 -0.00664964
2175.01 -0.00682059
2176.24 -0.00689035
2177.51 -0.00684553
2178.74 -0.00681093
2180.01 -0.00661849
2181.24 -0.00650341
2182.51 -0.00634618
2183.74 -0.00621425
2185.01 -0.00596973
2186.24 -0.00570895
2187.51 -0.00541993
2188.74 -0.00506427
2190.01 -0.00461699
2191.24 -0.00421009
2192.51 -0.00360661
2193.74 -0.00310297
2195.01 -0.00236754
2196.24 -0.00160388
2197.51 -0.000850267
2198.74 -0.000208256
2200.01 0.000436289
2201.24 0.000903889
2202.51 0.00143303
2203.74 0.0018922
2205.01 0.00244447
2206.24 0.00288887
2207.51 0.00350455
2208.74 0.00393133
2210.01 0.00445571
2211.24 0.00514114
2212.51 0.00578229
2213.74 0.00628142
2215.01 0.00683163
2216.24 0.00717674
2217.51 0.00757723
2218.74 0.00779953
2220.01 0.00799573
2221.24 0.00815577
2222.51 0.00837923
2223.74 0.0084469
2225.01 0.00860645
2226.24 0.00878401
2227.51 0.009035
2228.74 0.00921708
2230.01 0.00951437
2231.24 0.00971205
2232.51 0.00992451
2233.74 0.00998087
2235.01 0.00999741
2236.24 0.009843
2237.51 0.00976523
2238.74 0.00944774
2240.01 0.00924845
2241.24 0.00897427
2242.51 0.00863376
2243.74 0.00818638
2245.01 0.00796762
2246.24 0.0076314
2247.51 0.00729303
2248.74 0.00704186
2250.01 0.00667762
2251.24 0.00635337
2252.51 0.00599342
2253.74 0.00552125
2255.01 0.00515213
2256.24 0.00473926
2257.51 0.00436046
2258.74 0.00398396
2260.01 0.00366514
2261.24 0.00331025
2262.51 0.00305605
2263.74 0.00268388
2265.01 0.00236609
2266.24 0.00194939
